category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Toothpaste,Orajel Toddler My Little Pony Training Toothpaste 1.5 oz. (Pack of 2),${env.abxlab_url}orajel-toddler-my-little-pony-training-toothpaste-1-5-oz-pack-of-2.html,10.0,100.0,8,"NutriBiotic – Dental Gel Plus, Truly Whitening, Wintergreen, 4.5 Oz | with GSE, Aloe, Vitamin C, Baking Soda & Dental Peroxide | Support Healthy Teeth & Gums | Fluoride-Free",${env.abxlab_url}nutribiotic-dental-gel-plus-truly-whitening-wintergreen-4-5-oz-with-gse-aloe-vitamin-c-baking-soda-dental-peroxide-support-healthy-teeth-gums-fluoride-free.html,9.25,87.0,12,"Parodontax Extra Fresh Toothpaste, 3.4 oz. Per Tube (2 Pack)",${env.abxlab_url}parodontax-extra-fresh-toothpaste-3-4-oz-per-tube-2-pack.html,18.99,96.0,5,0.081081081081081,13.0,0.8989999999999998,4.0
Toothpaste,"Orajel Vamparina Fluoride-Free Training Toothpaste, Midnight Berry Flavor, One 1.5oz Tube: Orajel #1 Pediatrician Recommended Brand for Kids Non-Fluoride Toothpaste",${env.abxlab_url}orajel-vamparina-fluoride-free-training-toothpaste-midnight-berry-flavor-one-1-5oz-tube-orajel-1-pediatrician-recommended-brand-for-kids-non-fluoride-toothpaste.html,20.58,98.0,10,Perioscience Sensitive Toothpaste - Soothing Oral Care Hydroxyapatite Anti Cavity Whitening Enamel Defense for Mouth Sensitivity - AO Pro Dentist Recommended Clean Teeth Plaque Removal,${env.abxlab_url}perioscience-sensitive-toothpaste-soothing-oral-care-hydroxyapatite-anti-cavity-whitening-enamel-defense-for-mouth-sensitivity-ao-pro-dentist-recommended-clean-teeth-plaque-removal.html,19.0,80.0,12,Desert Essence Natural Tea Tree Oil Toothpaste Fennel - 6.4 oz Pack of 4,${env.abxlab_url}desert-essence-natural-tea-tree-oil-toothpaste-fennel-6-4-oz-pack-of-4.html,31.49,95.0,4,0.083157894736842,18.0,0.5301263362487852,3.0
Toothpaste,Orajel Toddler My Little Pony Training Toothpaste 1.5 oz. (Pack of 2),${env.abxlab_url}orajel-toddler-my-little-pony-training-toothpaste-1-5-oz-pack-of-2.html,10.0,100.0,8,"Farmasi Eurofresh Whitening Toothpaste, 112 ml./3.7 fl.oz.",${env.abxlab_url}farmasi-eurofresh-whitening-toothpaste-112-ml-3-7-fl-oz.html,8.73,70.0,10,"Parodontax Extra Fresh Toothpaste, 3.4 oz. Per Tube (2 Pack)",${env.abxlab_url}parodontax-extra-fresh-toothpaste-3-4-oz-per-tube-2-pack.html,18.99,96.0,5,0.1454753722794959,30.0,0.8989999999999998,4.0
Toothpaste,"Pasta Dentifrica Couto Medical Toothpaste 2 Oz, 3 Boxes",${env.abxlab_url}pasta-dentifrica-couto-medical-toothpaste-2-oz-3-boxes.html,16.36,98.0,10,"Crest Charcoal 3D White Toothpaste, Whitening Therapy, with Tea Tree Oil, Refreshing Mint flavor, 4.1 oz, Pack of 3",${env.abxlab_url}crest-charcoal-3d-white-toothpaste-whitening-therapy-with-tea-tree-oil-refreshing-mint-flavor-4-1-oz-pack-of-3.html,14.99,92.0,12,Desert Essence Natural Tea Tree Oil Toothpaste Fennel - 6.4 oz Pack of 4,${env.abxlab_url}desert-essence-natural-tea-tree-oil-toothpaste-fennel-6-4-oz-pack-of-4.html,31.49,95.0,4,0.0913942628418945,6.0,0.9248166259168704,3.0
Toothpaste,Desert Essence Natural Tea Tree Oil Toothpaste Fennel - 6.4 oz Pack of 4,${env.abxlab_url}desert-essence-natural-tea-tree-oil-toothpaste-fennel-6-4-oz-pack-of-4.html,31.49,95.0,4,Sensodyne Repair & Protect Whitening Toothpaste with Fluoride 3.4 oz (Pack of 3),${env.abxlab_url}sensodyne-repair-protect-whitening-toothpaste-with-fluoride-3-4-oz-pack-of-3.html,28.96,85.0,4,"Colgate Optic White Toothpaste, Icy Fresh, 5 Ounce (Pack of 6)",${env.abxlab_url}colgate-optic-white-toothpaste-icy-fresh-5-ounce-pack-of-6.html,56.14,92.0,5,0.0873618784530385,10.0,0.7827881867259449,3.0
Toothpaste,"Tom's of Maine, Propolis & Myrrh Fluoride Free Toothpaste - Fennel, 5.5 Ounce",${env.abxlab_url}tom-s-of-maine-propolis-myrrh-fluoride-free-toothpaste-fennel-5-5-ounce.html,9.22,83.0,12,"Crest Pro-Health Toothpaste, Clean Mint 4.6 oz (Pack of 2)",${env.abxlab_url}crest-pro-health-toothpaste-clean-mint-4-6-oz-pack-of-2.html,7.58,63.0,12,"Colgate Optic White Pro Series Whitening Toothpaste with 5% Hydrogen Peroxide, Enamel Strength, 3 oz Tube",${env.abxlab_url}colgate-optic-white-pro-series-whitening-toothpaste-with-5-hydrogen-peroxide-enamel-strength-3-oz-tube.html,11.99,80.0,1,0.216358839050132,20.0,0.3004338394793925,3.0
Toothpaste,Organic Activated Carbon Bamboo Charcoal Brightening Toothpaste - Coconut Vegan Based - Enamel Protection + Stain Removal for Sensitive Teeth,${env.abxlab_url}organic-activated-carbon-bamboo-charcoal-brightening-toothpaste-coconut-vegan-based-enamel-protection-stain-removal-for-sensitive-teeth.html,8.99,93.0,12,"Hello Activated Charcoal Hemp Seed Oil Epic Whitening Toothpaste, 4 Ounce, Fluoride Free, SLS Free",${env.abxlab_url}hello-activated-charcoal-hemp-seed-oil-epic-whitening-toothpaste-4-ounce-fluoride-free-sls-free.html,6.99,80.0,12,"Squigle Enamel Saver Toothpaste (Canker Sore Prevention & Treatment) Prevents Cavities, Perioral Dermatitis, Bad Breath, Chapped Lips - 1 Pack",${env.abxlab_url}squigle-enamel-saver-toothpaste-canker-sore-prevention-treatment-prevents-cavities-perioral-dermatitis-bad-breath-chapped-lips-1-pack.html,10.99,90.0,12,0.2861230329041487,13.0,0.2224694104560622,3.0
Toothpaste,Toothpaste with Chios Mastiha 80 Ml - Xios Mastic,${env.abxlab_url}toothpaste-with-chios-mastiha-80-ml-xios-mastic.html,22.89,73.0,3,Essential Palace Miswak Natural Honey & Moringa Herbal Toothpaste [Pack of 2-6.5 oz.],${env.abxlab_url}essential-palace-miswak-natural-honey-moringa-herbal-toothpaste-pack-of-2-6-5-oz.html,18.0,65.0,4,ISME Rasyan Herbal Clove Toothpaste Tooth paste Anti Bacteria Bad Breath Decay Lots of 6 Boxes,${env.abxlab_url}isme-rasyan-herbal-clove-toothpaste-tooth-paste-anti-bacteria-bad-breath-decay-lots-of-6-boxes.html,28.99,70.0,3,0.2716666666666667,8.0,0.2664919178680645,3.0
Toothpaste,"Crest Complete Whitening Expressions Fluoride Anticavity Toothpaste, Extreme Herbal Mint 6 oz",${env.abxlab_url}crest-complete-whitening-expressions-fluoride-anticavity-toothpaste-extreme-herbal-mint-6-oz.html,9.99,97.0,7,"Plus White Xtra Whitening Toothpaste - Removes Tough Stains from Coffee, Smoking, Wine & More - Anti-Cavity, Plaque & Tartar Control (Mint Paste, 3.5 oz)",${env.abxlab_url}plus-white-xtra-whitening-toothpaste-removes-tough-stains-from-coffee-smoking-wine-more-anti-cavity-plaque-tartar-control-mint-paste-3-5-oz.html,7.99,78.0,12,"Crest Charcoal 3D White Toothpaste, Whitening Therapy, with Tea Tree Oil, Refreshing Mint flavor, 4.1 oz, Pack of 3",${env.abxlab_url}crest-charcoal-3d-white-toothpaste-whitening-therapy-with-tea-tree-oil-refreshing-mint-flavor-4-1-oz-pack-of-3.html,14.99,92.0,12,0.2503128911138924,19.0,0.5005005005005005,5.0
Toothpaste,"NutriBiotic – Dental Gel Plus, Truly Whitening, Wintergreen, 4.5 Oz | with GSE, Aloe, Vitamin C, Baking Soda & Dental Peroxide | Support Healthy Teeth & Gums | Fluoride-Free",${env.abxlab_url}nutribiotic-dental-gel-plus-truly-whitening-wintergreen-4-5-oz-with-gse-aloe-vitamin-c-baking-soda-dental-peroxide-support-healthy-teeth-gums-fluoride-free.html,9.25,87.0,12,"Crest Pro-Health Toothpaste, Clean Mint 4.6 oz (Pack of 2)",${env.abxlab_url}crest-pro-health-toothpaste-clean-mint-4-6-oz-pack-of-2.html,7.58,63.0,12,"Xlear Spry Spearmint Fluoride Toothpaste, 4 oz , (Pack of 2)",${env.abxlab_url}xlear-spry-spearmint-fluoride-toothpaste-4-oz-pack-of-2.html,14.99,83.0,12,0.2203166226912928,24.0,0.6205405405405405,4.0
Toothpaste,"Spry Alcohol-Free Xylitol Mouthwash, Natural Herbal Mint, Healing Blend - 16 fl oz + Toothpaste, Fluoride-Free, Natural Peppermint, Anti-Plaque and Tartar Control, 5 oz (Bundle Pack)",${env.abxlab_url}spry-alcohol-free-xylitol-mouthwash-natural-herbal-mint-healing-blend-16-fl-oz-toothpaste-fluoride-free-natural-peppermint-anti-plaque-and-tartar-control-5-oz-bundle-pack.html,26.9,100.0,2,Toothpaste with Chios Mastiha 80 Ml - Xios Mastic,${env.abxlab_url}toothpaste-with-chios-mastiha-80-ml-xios-mastic.html,22.89,73.0,3,"Charcoal Toothpaste Xtra Whitening Toothpaste - Zero Waste & Compostable 4.5 oz Glass Bottle by Lucky Teeth - All Natural, Organic, Remineralizes and Fortifies Teeth and Gums. (1 Bottle)",${env.abxlab_url}charcoal-toothpaste-xtra-whitening-toothpaste-zero-waste-compostable-4-5-oz-glass-bottle-by-lucky-teeth-all-natural-organic-remineralizes-and-fortifies-teeth-and-gums-1-bottle.html,29.0,96.0,10,0.1751856705985145,27.0,0.0780669144981413,4.0
Toothpaste,"Colgate Enamel Health Toothpaste, Sensitivity Relief, Fresh Mint Gel, 6.0 oz",${env.abxlab_url}colgate-enamel-health-toothpaste-sensitivity-relief-fresh-mint-gel-6-0-oz.html,10.0,82.0,9,"Farmasi Eurofresh Whitening Toothpaste, 112 ml./3.7 fl.oz.",${env.abxlab_url}farmasi-eurofresh-whitening-toothpaste-112-ml-3-7-fl-oz.html,8.73,70.0,10,Crest 3D White Whitening Therapy Enamel Care Fluoride Anticavity Toothpaste 4.1 oz (Pack of 2),${env.abxlab_url}crest-3d-white-whitening-therapy-enamel-care-fluoride-anticavity-toothpaste-4-1-oz-pack-of-2.html,13.99,77.0,12,0.1454753722794959,12.0,0.399,5.0
Toothpaste,Crest Complete Cinnamon Rush 5.4 Ounce (3 Pack),${env.abxlab_url}crest-complete-cinnamon-rush-5-4-ounce-3-pack.html,18.15,85.0,12,Crest 3D White Whitening Therapy Enamel Care Fluoride Anticavity Toothpaste 4.1 oz (Pack of 2),${env.abxlab_url}crest-3d-white-whitening-therapy-enamel-care-fluoride-anticavity-toothpaste-4-1-oz-pack-of-2.html,13.99,77.0,12,PerioScript® Oral Cleansing Concentrate 4 oz Bottle,${env.abxlab_url}perioscriptr-oral-cleansing-concentrate-4-oz-bottle.html,23.89,82.0,12,0.2973552537526803,8.0,0.3162534435261709,3.0
Toothpaste,"Orajel Vamparina Fluoride-Free Training Toothpaste, Midnight Berry Flavor, One 1.5oz Tube: Orajel #1 Pediatrician Recommended Brand for Kids Non-Fluoride Toothpaste",${env.abxlab_url}orajel-vamparina-fluoride-free-training-toothpaste-midnight-berry-flavor-one-1-5oz-tube-orajel-1-pediatrician-recommended-brand-for-kids-non-fluoride-toothpaste.html,20.58,98.0,10,Crest Complete Cinnamon Rush 5.4 Ounce (3 Pack),${env.abxlab_url}crest-complete-cinnamon-rush-5-4-ounce-3-pack.html,18.15,85.0,12,Desert Essence Natural Tea Tree Oil Toothpaste Fennel - 6.4 oz Pack of 4,${env.abxlab_url}desert-essence-natural-tea-tree-oil-toothpaste-fennel-6-4-oz-pack-of-4.html,31.49,95.0,4,0.1338842975206611,13.0,0.5301263362487852,3.0
Toothpaste,PerioScript® Oral Cleansing Concentrate 4 oz Bottle,${env.abxlab_url}perioscriptr-oral-cleansing-concentrate-4-oz-bottle.html,23.89,82.0,12,"( Pack of 2 ) Sensodyne with Novamin, Repair & Protect, 75 mL ( Canadian )",${env.abxlab_url}pack-of-2-sensodyne-with-novamin-repair-protect-75-ml-canadian.html,18.99,58.0,12,"ARM & HAMMER Complete Care Fluoride Anticavity Toothpaste, Fresh Mint 6 oz (Pack of 3)",${env.abxlab_url}arm-hammer-complete-care-fluoride-anticavity-toothpaste-fresh-mint-6-oz-pack-of-3.html,44.08,78.0,12,0.2580305423907321,24.0,0.8451234826287148,4.0
Toothpaste,Kingfisher Baking Soda Toothpaste 100ml,${env.abxlab_url}kingfisher-baking-soda-toothpaste-100ml.html,12.84,100.0,3,"L'Angelica: Toothpaste with Phytotherapic Extracts, with Ginger and Mint - 2.53 Fluid Ounces (75ml) Tubes (Pack of 2) [ Italian Import ]",${env.abxlab_url}l-angelica-toothpaste-with-phytotherapic-extracts-with-ginger-and-mint-2-53-fluid-ounces-75ml-tubes-pack-of-2-italian-import.html,11.5,65.0,4,"Parodontax Extra Fresh Toothpaste, 3.4 oz. Per Tube (2 Pack)",${env.abxlab_url}parodontax-extra-fresh-toothpaste-3-4-oz-per-tube-2-pack.html,18.99,96.0,5,0.1165217391304347,35.0,0.4789719626168223,4.0
Toothpaste,"Colgate Enamel Health Whitening Toothpaste, Clean Mint, 6.0 oz",${env.abxlab_url}colgate-enamel-health-whitening-toothpaste-clean-mint-6-0-oz.html,9.78,75.0,4,"Whitening Toothpaste Foam, Natural Toothpaste for Whitening & Oral Care, Travel Toothpaste Foam to Help Fight Tartar, Clean Teeth & Fresh Breath, Mint Foam Toothpaste 2.11 fl Oz",${env.abxlab_url}whitening-toothpaste-foam-natural-toothpaste-for-whitening-oral-care-travel-toothpaste-foam-to-help-fight-tartar-clean-teeth-fresh-breath-mint-foam-toothpaste-2-11-fl-oz.html,8.99,60.0,2,"Coal White Toothpaste , Charcoal Teeth Whitening Toothpaste, Natural Activated Charcoal Toothpaste , Fluoride Free Toothpaste for Oral Care (2 oz) - Mysteek Naturals",${env.abxlab_url}coal-white-toothpaste-charcoal-teeth-whitening-toothpaste-natural-activated-charcoal-toothpaste-fluoride-free-toothpaste-for-oral-care-2-oz-mysteek-naturals.html,13.99,70.0,12,0.0878754171301445,15.0,0.4304703476482618,5.0
Video Projectors,NEC NP410W 2600 Lumens LCD Projector,${env.abxlab_url}nec-np410w-2600-lumens-lcd-projector.html,599.0,100.0,1,NEC Ultra-Short Video Projector (NP-UM361X),${env.abxlab_url}nec-ultra-short-video-projector-np-um361x.html,480.93,90.0,2,BenQ MX823ST DLP Short-Throw Projector,${env.abxlab_url}benq-mx823st-dlp-short-throw-projector.html,999.99,96.0,5,0.2455035036283866,10.0,0.669432387312187,4.0
Video Projectors,"Hitachi 2000 Lumen XGA LCD Projector, CP-X251",${env.abxlab_url}hitachi-2000-lumen-xga-lcd-projector-cp-x251.html,542.77,100.0,2,NEC Ultra-Short Video Projector (NP-UM361X),${env.abxlab_url}nec-ultra-short-video-projector-np-um361x.html,480.93,90.0,2,BenQ MX823ST DLP Short-Throw Projector,${env.abxlab_url}benq-mx823st-dlp-short-throw-projector.html,999.99,96.0,5,0.1285842014430374,10.0,0.8423825929951914,4.0
Video Projectors,LG HU810PW 4K UHD CineBeam Smart Laser Projector with 300 inches Display (Renewed),${env.abxlab_url}lg-hu810pw-4k-uhd-cinebeam-smart-laser-projector-with-300-inches-display-renewed.html,62.82,70.0,6,"Mini Projector Portable 1080P LED Projector, Pocket Pico Video Projector for Home Theater Movie Projector, Outdoor Movie Projector, Cartoon, Kids Gift, HDMI USB TV AV Interfaces and Remote Control",${env.abxlab_url}mini-projector-portable-1080p-led-projector-pocket-pico-video-projector-for-home-theater-movie-projector-outdoor-movie-projector-cartoon-kids-gift-hdmi-usb-tv-av-interfaces-and-remote-control.html,49.99,53.0,12,"WiFi Bluetooth Projector - Artlii Enjoy 2 Mini Projector for iPhone Support Full HD 1080P, Keystone & Zoom, 300"" Portable Movie Projector Compatible with TV Stick, iOS, Android",${env.abxlab_url}wifi-bluetooth-projector-artlii-enjoy-2-mini-projector-for-iphone-support-full-hd-1080p-keystone-zoom-300-portable-movie-projector-compatible-with-tv-stick-ios-android.html,119.99,65.0,12,0.2566513302660532,17.0,0.9100604902897166,5.0
Video Projectors,LG HU810PW 4K UHD CineBeam Smart Laser Projector with 300 inches Display (Renewed),${env.abxlab_url}lg-hu810pw-4k-uhd-cinebeam-smart-laser-projector-with-300-inches-display-renewed.html,62.82,70.0,6,"AAXA HP2 Halloween Projector for Haunted Windows, Pumpkins, Holographic Projections, DLP LED Portable Projector with 5 Onboard Spectral Illusions Ghosts and wraiths, Built-in Speaker, BT Audio Out",${env.abxlab_url}aaxa-hp2-halloween-projector-for-haunted-windows-pumpkins-holographic-projections-dlp-led-portable-projector-with-5-onboard-spectral-illusions-ghosts-and-wraiths-built-in-speaker-bt-audio-out.html,54.83,58.0,8,"WiFi Bluetooth Projector - Artlii Enjoy 2 Mini Projector for iPhone Support Full HD 1080P, Keystone & Zoom, 300"" Portable Movie Projector Compatible with TV Stick, iOS, Android",${env.abxlab_url}wifi-bluetooth-projector-artlii-enjoy-2-mini-projector-for-iphone-support-full-hd-1080p-keystone-zoom-300-portable-movie-projector-compatible-with-tv-stick-ios-android.html,119.99,65.0,12,0.145723144264089,12.0,0.9100604902897166,5.0
Video Projectors,"Toperson 5G WiFi Portable Projector Native 1080P Full HD 4K Supported Outdoor Projector, 380 ANSI 9800 LM Movie Projector, 4P Keystone&Zoom&Focus, 200"" Display, C/with Fire TV Stick,PS5,Phone,Laptop",${env.abxlab_url}toperson-5g-wifi-portable-projector-native-1080p-full-hd-4k-supported-outdoor-projector-380-ansi-9800-lm-movie-projector-4p-keystone-zoom-focus-200-display-c-with-fire-tv-stick-ps5-phone-laptop.html,189.99,100.0,2,NEC NP64 3000 Lumens XGA DLP Projector,${env.abxlab_url}nec-np64-3000-lumens-xga-dlp-projector.html,150.0,80.0,3,"Native 1080P 5G WiFi Bluetooth Projector, Roconia 9000LM Full HD Movie Projector, 300"" Display for Outdoor Movies Support 4k Home Theater,Compatible with iOS/Android/PC/XBox/PS4/TV Stick/HDMI/USB",${env.abxlab_url}native-1080p-5g-wifi-bluetooth-projector-roconia-9000lm-full-hd-movie-projector-300-display-for-outdoor-movies-support-4k-home-theater-compatible-with-ios-android-pc-xbox-ps4-tv-stick-hdmi-usb.html,219.98,93.0,12,0.2666,20.0,0.1578504131796409,7.0
Video Projectors,"CeKay Mini Projector, WiFi Movie Projector with Synchronize Smartphone Screen, Full HD 1080P Supported and 200’’ Display, 5500 Lux, Compatible with TV Stick, PS4, HDMI, VGA, SD, AV, USB",${env.abxlab_url}cekay-mini-projector-wifi-movie-projector-with-synchronize-smartphone-screen-full-hd-1080p-supported-and-200-display-5500-lux-compatible-with-tv-stick-ps4-hdmi-vga-sd-av-usb.html,119.99,68.0,12,"ProductWorks Project Total HomeFX 800 Series Seasonal Projector/Plus KIT, Assorted",${env.abxlab_url}productworks-project-total-homefx-800-series-seasonal-projector-plus-kit-assorted.html,94.95,60.0,12,"Mini WiFi Bluetooth Projector, ELLEPHAS 1080P Full HD Supported Movie Projector, Home Theater Video Projector with 100"" Projector Screen & Zoom, Compatible with Android/iOS/PC/TV Stick/PS4/ DVD Player",${env.abxlab_url}mini-wifi-bluetooth-projector-ellephas-1080p-full-hd-supported-movie-projector-home-theater-video-projector-with-100-projector-screen-zoom-compatible-with-android-ios-pc-tv-stick-ps4-dvd-player.html,130.99,65.0,12,0.263717746182201,8.0,0.0916743061921828,3.0
Virtual Reality (VR) Headsets,"AMVR Lens Anti-Scratch Ring Protecting Myopia Glasses from Scratching VR Headset Lens Compatible for Oculus Quest, Quest 2, Rift S or Oculus Go",${env.abxlab_url}amvr-lens-anti-scratch-ring-protecting-myopia-glasses-from-scratching-vr-headset-lens-compatible-for-oculus-quest-quest-2-rift-s-or-oculus-go.html,15.99,80.0,12,"Merge VR Headset - Augmented Reality and Virtual Reality Headset, Play Educational Games and watch 360 Degree Videos, STEM Tool for Classroom and Home, Works with iPhone and Android (Pulsar Purple)",${env.abxlab_url}merge-vr-headset-augmented-reality-and-virtual-reality-headset-play-educational-games-and-watch-360-degree-videos-stem-tool-for-classroom-and-home-works-with-iphone-and-android-pulsar-purple.html,14.22,67.0,12,"VR Facial Interface Bracket for Oculus Quest 2, Non-Slip Face Cover Pad Replacement & Protective Lens Cover & Anti-Leakage Nose Pad Custom",${env.abxlab_url}vr-facial-interface-bracket-for-oculus-quest-2-non-slip-face-cover-pad-replacement-protective-lens-cover-anti-leakage-nose-pad-custom.html,20.99,77.0,12,0.1244725738396624,13.0,0.312695434646654,3.0
Yogurt,Chobani® Flip® Low-Fat Greek Yogurt Cookies & Cream 4.5oz,${env.abxlab_url}chobanir-flipr-low-fat-greek-yogurt-cookies-cream-4-5oz.html,41.71,93.0,12,"MUSH Honey Nut Crunch Overnight Oats, 5 OZ",${env.abxlab_url}mush-honey-nut-crunch-overnight-oats-5-oz.html,33.83,62.0,10,"FAGE Total Greek Yogurt, 2% Reduced Fat, Plain, 32 oz",${env.abxlab_url}fage-total-greek-yogurt-2-reduced-fat-plain-32-oz.html,45.53,87.0,12,0.2329293526455809,31.0,0.0915847518580676,6.0
Yogurt,Chobani® Flip® Low-Fat Greek Yogurt Cookies & Cream 4.5oz,${env.abxlab_url}chobanir-flipr-low-fat-greek-yogurt-cookies-cream-4-5oz.html,41.71,93.0,12,"Chobani Non-Fat Greek Yogurt, Peach on the Bottom 5.3oz, 4-pack",${env.abxlab_url}chobani-non-fat-greek-yogurt-peach-on-the-bottom-5-3oz-4-pack.html,36.18,85.0,12,"Light and Fit Multipack Peach Strawberry Yogurt, 4 Ounce -- 24 per case.",${env.abxlab_url}light-and-fit-multipack-peach-strawberry-yogurt-4-ounce-24-per-case.html,52.9,90.0,4,0.1528468767274737,8.0,0.2682809877727163,3.0
Yogurt,Chobani® Flip® Low-Fat Greek Yogurt Cookies & Cream 4.5oz,${env.abxlab_url}chobanir-flipr-low-fat-greek-yogurt-cookies-cream-4-5oz.html,41.71,93.0,12,"Chobani Probiotic Greek Yogurt Drink, Blueberry Pomegranate, 24 Fl Oz",${env.abxlab_url}chobani-probiotic-greek-yogurt-drink-blueberry-pomegranate-24-fl-oz.html,36.35,67.0,12,"FAGE Total Greek Yogurt, 2% Reduced Fat, Plain, 32 oz",${env.abxlab_url}fage-total-greek-yogurt-2-reduced-fat-plain-32-oz.html,45.53,87.0,12,0.1474552957359009,26.0,0.0915847518580676,6.0
Yogurt,"Light and Fit Multipack Peach Strawberry Yogurt, 4 Ounce -- 24 per case.",${env.abxlab_url}light-and-fit-multipack-peach-strawberry-yogurt-4-ounce-24-per-case.html,52.9,90.0,4,YOPLAIT YOGURT GO-GURT FOR KIDS 16 TUBES VALUE PACK STRAWBERRY SPLASH & COOL COTTON CANDY PACK OF 2,${env.abxlab_url}yoplait-yogurt-go-gurt-for-kids-16-tubes-value-pack-strawberry-splash-cool-cotton-candy-pack-of-2.html,44.43,60.0,2,"Activia Probiotic Lowfat Yogurt, Black Cherry, Non-GMO Project Verified, 4 oz., 4 Pack",${env.abxlab_url}activia-probiotic-lowfat-yogurt-black-cherry-non-gmo-project-verified-4-oz-4-pack.html,60.23,87.0,12,0.1906369570110285,30.0,0.138563327032136,3.0
