category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cookies,"OREO Cookies Variety Pack, OREO Original, OREO Golden, OREO Double Stuf & OREO Thins, 56 Snack Packs",${env.abxlab_url}oreo-cookies-variety-pack-oreo-original-oreo-golden-oreo-double-stuf-oreo-thins-56-snack-packs.html,14.56,49.0,11,"Pirouline Rolled Wafers, Strawberry, 14 oz",${env.abxlab_url}pirouline-rolled-wafers-strawberry-14-oz.html,12.99,42.0,12,Simple Truth Organic Duplex Sandwich Cookies No High Frutrose Corn Syrup Creme Filled 12 Oz. Box (Pack of 2),${env.abxlab_url}simple-truth-organic-duplex-sandwich-cookies-no-high-frutrose-corn-syrup-creme-filled-12-oz-box-pack-of-2.html,16.5,47.0,3,0.12086220169361049,7.0,0.1332417582417582,2.0
Deodorants & Antiperspirants,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,Arm & Hammer Ultramax Powder Fresh Solid Antiperspirant Deodorant 1 Ounce 6 Pack,${env.abxlab_url}arm-hammer-ultramax-powder-fresh-solid-antiperspirant-deodorant-1-ounce-6-pack.html,13.39,72.0,12,Soapwalla - Organic/Vegan Deodorant Cream (Citrus),${env.abxlab_url}soapwalla-organic-vegan-deodorant-cream-citrus.html,18.0,75.0,12,0.19268110530246452,6.0,0.12711333750782713,3.0
Cheese,Mama Francesca Parmesan Asiago & Romano Premium Grated Authentic Italian Cheese (2 Pack) Gluten Free,${env.abxlab_url}mama-francesca-parmesan-asiago-romano-premium-grated-authentic-italian-cheese-2-pack-gluten-free.html,36.0,80.0,12,"Dietz & Watson Pre-Sliced Cheddar Cheese with Roasted Garlic, 8 oz",${env.abxlab_url}dietz-watson-pre-sliced-cheddar-cheese-with-roasted-garlic-8-oz.html,30.66,73.0,12,igourmet Manchego DOP - 2 Pound Club Cut (2 pound),${env.abxlab_url}igourmet-manchego-dop-2-pound-club-cut-2-pound.html,39.98,78.0,12,0.17416829745596868,7.0,0.11055555555555546,2.0
Cookies,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,"Mulino Bianco: ""Chicche"" Shortcake filled with cocoa cream - 7.05 Oz (200g) [ Italian Import ]",${env.abxlab_url}mulino-bianco-chicche-shortcake-filled-with-cocoa-cream-7-05-oz-200g-italian-import.html,22.0,65.0,5,"Oreo Partnership Family Size Le, Chocolate",${env.abxlab_url}oreo-partnership-family-size-le-chocolate.html,24.61,65.0,11,0.06818181818181818,3.0,0.04723404255319146,3.0
Chocolate,Choc Bar Bitterswt (Pack of 12) - Pack Of 12,${env.abxlab_url}choc-bar-bitterswt-pack-of-12-pack-of-12.html,29.95,88.0,8,Atk Endlge Choc Peanut Ca Size 6.0z Atk Endulge Chocolate Peanut Candies,${env.abxlab_url}atk-endlge-choc-peanut-ca-size-6-0z-atk-endulge-chocolate-peanut-candies.html,26.65,80.0,4,Milk Chocolate Rocks 3 pound bag (48 ounces of candy coated chocolate pebbles),${env.abxlab_url}milk-chocolate-rocks-3-pound-bag-48-ounces-of-candy-coated-chocolate-pebbles.html,31.19,85.0,12,0.12382739212007508,8.0,0.04140233722871459,3.0
Cookies,Harry & David Dark Chocolate Wafer Rolls 10 oz,${env.abxlab_url}harry-david-dark-chocolate-wafer-rolls-10-oz.html,15.95,80.0,3,COOKIE SNDWCH ROYAL VNLLA 8OZ,${env.abxlab_url}cookie-sndwch-royal-vnlla-8oz.html,13.95,76.0,9,Lucy's - Gluten Free Cookies Cinnamon Thin - 5.5 oz (pack of 2),${env.abxlab_url}lucy-s-gluten-free-cookies-cinnamon-thin-5-5-oz-pack-of-2.html,17.99,77.0,12,0.14336917562724016,4.0,0.12789968652037612,3.0
Chocolate,"Cadbury Easter Candy Coated Mini Eggs (Milk Chocolate, 18 Ounce)",${env.abxlab_url}cadbury-easter-candy-coated-mini-eggs-milk-chocolate-18-ounce.html,15.29,48.0,12,Lindt Easter Limited Edition Pastel Mini Eggs Chocolate Ball 4.4oz,${env.abxlab_url}lindt-easter-limited-edition-pastel-mini-eggs-chocolate-ball-4-4oz.html,12.99,43.0,12,"Brookside Dark Chocolate Variety Pack, 21 Ounce",${env.abxlab_url}brookside-dark-chocolate-variety-pack-21-ounce.html,17.87,43.0,12,0.17705927636643565,5.0,0.16873773708306095,5.0
Deodorants & Antiperspirants,Organic Island Deodorant Extra Strength Sensitive (with 1/3 the Baking Soda Deodorant) with Probiotics (2.5 oz stick) (1 stick),${env.abxlab_url}organic-island-deodorant-extra-strength-sensitive-with-1-3-the-baking-soda-deodorant-with-probiotics-2-5-oz-stick-1-stick.html,14.99,80.0,12,Arm & Hammer Ultramax Powder Fresh Solid Antiperspirant Deodorant 1 Ounce 6 Pack,${env.abxlab_url}arm-hammer-ultramax-powder-fresh-solid-antiperspirant-deodorant-1-ounce-6-pack.html,13.39,72.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,0.11949215832710976,8.0,0.06537691794529689,2.0
Chocolate,Goldenberg's Dark Chocolate Peanut Chews - 2 lbs of Fresh Delicious Assorted Bulk Mini Bars of Candy with Refrigerator Magnet,${env.abxlab_url}goldenberg-s-dark-chocolate-peanut-chews-2-lbs-of-fresh-delicious-assorted-bulk-mini-bars-of-candy-with-refrigerator-magnet.html,14.99,95.0,12,"Feodora Made In Germany Tablets, 6.3 Ounce Box",${env.abxlab_url}feodora-made-in-germany-tablets-6-3-ounce-box.html,13.44,87.0,6,"M&M'S Peanut, SNICKERS, TWIX, 3 MUSKETEERS & SKITTLES Cauldron Halloween Candy Variety Mix, 84.46-Ounce Bag. 275 Pieces",${env.abxlab_url}m-m-s-peanut-snickers-twix-3-musketeers-skittles-cauldron-halloween-candy-variety-mix-84-46-ounce-bag-275-pieces.html,15.78,87.0,12,0.11532738095238101,8.0,0.05270180120080047,8.0
Earbud Headphones,"Wireless Earbuds – Easy Touch Control Sport Earbuds Workout Headphones – Bluetooth Earbuds Noise Cancelling with Built-in Mic, Stereo Sound – Ideal in Ear Headphones for Jogging, Workouts",${env.abxlab_url}wireless-earbuds-easy-touch-control-sport-earbuds-workout-headphones-bluetooth-earbuds-noise-cancelling-with-built-in-mic-stereo-sound-ideal-in-ear-headphones-for-jogging-workouts.html,21.99,73.0,3,"Sports Wireless Earbuds, Soundnova Airsport2-2nd Gen 60H Premium Bluetooth V5.1 Sport Headphones with LED Display Charging Case, Top Deep Bass IPX7 Waterproof Earphones for Gym Running Workout",${env.abxlab_url}sports-wireless-earbuds-soundnova-airsport2-2nd-gen-60h-premium-bluetooth-v5-1-sport-headphones-with-led-display-charging-case-top-deep-bass-ipx7-waterproof-earphones-for-gym-running-workout.html,18.99,65.0,12,JBL Reflect Mini 2 Wireless in-Ear Sport Headphones with Three-Button Remote and Microphone - Green,${env.abxlab_url}jbl-reflect-mini-2-wireless-in-ear-sport-headphones-with-three-button-remote-and-microphone-green.html,24.6,65.0,12,0.1579778830963665,8.0,0.1186903137789906,8.0
Cookies,Bagley - Rumba 112g - 2 Pack,${env.abxlab_url}bagley-rumba-112g-2-pack.html,18.0,80.0,10,"Nabisco Nilla Wafers, 2 pk./15 oz.",${env.abxlab_url}nabisco-nilla-wafers-2-pk-15-oz.html,16.89,75.0,17,"Triple Chocolate Cookie Filled with Fudge and Hershey's Chocolate Chips, 12 Pack",${env.abxlab_url}triple-chocolate-cookie-filled-with-fudge-and-hershey-s-chocolate-chips-12-pack.html,21.99,78.0,12,0.06571936056838362,5.0,0.22166666666666657,2.0
Chocolate,"Garden Chocolate Crunch Candy, 12-Ounce",${env.abxlab_url}garden-chocolate-crunch-candy-12-ounce.html,12.35,78.0,8,"Little Secrets Crispy Wafers, Sea Salt Flavor, Gourmet Dark Chocolate Candy, All Natural, Fair Trade Certified, No Artificial Dyes, Healthy Snacks and Treats, No Corn Syrup, (3.5oz Snack Size)",${env.abxlab_url}little-secrets-crispy-wafers-sea-salt-flavor-gourmet-dark-chocolate-candy-all-natural-fair-trade-certified-no-artificial-dyes-healthy-snacks-and-treats-no-corn-syrup-3-5oz-snack-size.html,10.68,72.0,12,Lindt Lindor Milk Mint Chcolate Truffles 200g,${env.abxlab_url}lindt-lindor-milk-mint-chcolate-truffles-200g.html,12.99,76.0,11,0.15636704119850187,6.0,0.051821862348178184,2.0
Cookies,"Nutter Butter Family Size Peanut Butter Sandwich Cookies, Valentine Cookies, 4 - 16 oz Packs",${env.abxlab_url}nutter-butter-family-size-peanut-butter-sandwich-cookies-valentine-cookies-4-16-oz-packs.html,42.02,78.0,12,CYBELES COOKIE CHC CHNK BROWNIE,${env.abxlab_url}cybeles-cookie-chc-chnk-brownie.html,38.36,73.0,12,Lenny & Larry's Birthday Cake Cookies (12 Cookies),${env.abxlab_url}lenny-larry-s-birthday-cake-cookies-12-cookies.html,49.99,75.0,12,0.0954118873826904,5.0,0.18967158495954303,3.0
Chocolate,"Milka Chocolate Oreo, Large Bar 300g (Oreo)",${env.abxlab_url}milka-chocolate-oreo-large-bar-300g-oreo.html,8.99,82.0,12,Assortment of Puerto Rican Candies By Fabrica De Dulces La Fe (8 Pieces) 1 Oz Each,${env.abxlab_url}assortment-of-puerto-rican-candies-by-fabrica-de-dulces-la-fe-8-pieces-1-oz-each.html,8.0,80.0,12,Milka & LU Biscuits Chocolate Bar Candy Original German Chocolate 87g/3.06oz (Pack of 2),${env.abxlab_url}milka-lu-biscuits-chocolate-bar-candy-original-german-chocolate-87g-3-06oz-pack-of-2.html,10.22,80.0,3,0.12375000000000003,2.0,0.13681868743047834,2.0
Chocolate,Canada Candy Coffee Crisp Chocolate Bar 10 Coffee Crisp Candy Bar Canada,${env.abxlab_url}canada-candy-coffee-crisp-chocolate-bar-10-coffee-crisp-candy-bar-canada.html,14.99,87.0,12,Andes Mints Classic Crème de Menthe Chocolate Candy 25oz bag,${env.abxlab_url}andes-mints-classic-creme-de-menthe-chocolate-candy-25oz-bag.html,12.44,84.0,9,Candied Fruit - 1 Lb Tub (Cherry Pineapple),${env.abxlab_url}candied-fruit-1-lb-tub-cherry-pineapple.html,17.99,85.0,12,0.20498392282958205,3.0,0.2001334222815209,2.0
Cookies,"EMMYS Organic Vanilla Coconut Macaroons, 6 OZ",${env.abxlab_url}emmys-organic-vanilla-coconut-macaroons-6-oz.html,9.97,80.0,12,Mrs Crimble's Free From 6 Large Coconut Macaroons - 250g,${env.abxlab_url}mrs-crimble-s-free-from-6-large-coconut-macaroons-250g.html,8.4,78.0,12,Cocosette Cookie Filled with Coconut Cream/Galleta Rellena Con Crema De Coco,${env.abxlab_url}cocosette-cookie-filled-with-coconut-cream-galleta-rellena-con-crema-de-coco.html,10.79,78.0,12,0.18690476190476193,2.0,0.08224674022066183,2.0
Cookies,Biscoff Sandwich Cookie Variety Pack of 3,${env.abxlab_url}biscoff-sandwich-cookie-variety-pack-of-3.html,17.97,91.0,11,Nonni's THINaddictives Lemon blueberry Almond Thin Cookies NEW FLAVOR 6 packs per box 4.4 Ounce ( 2 Pack),${env.abxlab_url}nonni-s-thinaddictives-lemon-blueberry-almond-thin-cookies-new-flavor-6-packs-per-box-4-4-ounce-2-pack.html,14.98,88.0,12,"Paleo Hazelnut Alfajores, 4 Cookies (Pack of 4). 16 Alfajores in total",${env.abxlab_url}paleo-hazelnut-alfajores-4-cookies-pack-of-4-16-alfajores-in-total.html,19.0,88.0,10,0.19959946595460604,3.0,0.057317751808569906,3.0
Chocolate,Kit kat chocolate strawberry 12 bars 1 bags Japan import,${env.abxlab_url}kit-kat-chocolate-strawberry-12-bars-1-bags-japan-import.html,8.98,82.0,12,Ritter Sport Marzipan Dark Chocolate Bar Candy Original German Chocolate 100g/3.52oz (Pack of 2),${env.abxlab_url}ritter-sport-marzipan-dark-chocolate-bar-candy-original-german-chocolate-100g-3-52oz-pack-of-2.html,8.43,75.0,12,Milka & LU Biscuits Chocolate Bar Candy Original German Chocolate 87g/3.06oz (Pack of 2),${env.abxlab_url}milka-lu-biscuits-chocolate-bar-candy-original-german-chocolate-87g-3-06oz-pack-of-2.html,10.22,80.0,3,0.06524317912218276,7.0,0.1380846325167038,2.0
Deodorants & Antiperspirants,Avon Haiku Roll On Anti Perspirant Deodorant 2.6 fl.oz. Lot 6 pcs.,${env.abxlab_url}avon-haiku-roll-on-anti-perspirant-deodorant-2-6-fl-oz-lot-6-pcs.html,16.3,93.0,12,Gillette Clear Gel Cool Wave Anti-Perspirant/Deodorant 3 Oz (Pack of 2) (packaging may vary),${env.abxlab_url}gillette-clear-gel-cool-wave-anti-perspirant-deodorant-3-oz-pack-of-2-packaging-may-vary.html,14.3,87.0,11,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,0.13986013986013984,6.0,0.16503067484662562,3.0
Cookies,"Archway Cookies, Oatmeal Classic Soft, 9.5 Oz",${env.abxlab_url}archway-cookies-oatmeal-classic-soft-9-5-oz.html,29.53,80.0,12,"Little Dutch Maid Almond Windmill Cookie, 10-Ounce (Pack of 12)",${env.abxlab_url}little-dutch-maid-almond-windmill-cookie-10-ounce-pack-of-12.html,26.99,72.0,12,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.09410892923304938,8.0,0.1310531662715881,2.0
Chocolate,Terry's Dark Chocolate Orange 5.53 oz 2 pack,${env.abxlab_url}terry-s-dark-chocolate-orange-5-53-oz-2-pack.html,12.23,78.0,12,"Little Secrets Crispy Wafers, Sea Salt Flavor, Gourmet Dark Chocolate Candy, All Natural, Fair Trade Certified, No Artificial Dyes, Healthy Snacks and Treats, No Corn Syrup, (3.5oz Snack Size)",${env.abxlab_url}little-secrets-crispy-wafers-sea-salt-flavor-gourmet-dark-chocolate-candy-all-natural-fair-trade-certified-no-artificial-dyes-healthy-snacks-and-treats-no-corn-syrup-3-5oz-snack-size.html,10.68,72.0,12,Lindt Lindor Milk Mint Chcolate Truffles 200g,${env.abxlab_url}lindt-lindor-milk-mint-chcolate-truffles-200g.html,12.99,76.0,11,0.14513108614232217,6.0,0.06214227309893702,2.0
Chocolate,"Little Secrets Creamy Salted Caramel Nougat with Cocoa in Dark Chocolate | 30% Less Sugar | No Artificial Flavors, Corn Syrup or Hydrogenated Oils | Fair Trade Certified & All Natural | 3-3.9oz Snack Packs",${env.abxlab_url}little-secrets-creamy-salted-caramel-nougat-with-cocoa-in-dark-chocolate-30-less-sugar-no-artificial-flavors-corn-syrup-or-hydrogenated-oils-fair-trade-certified-all-natural-3-3-9oz-snack-packs.html,22.99,90.0,10,Cadbury Chocolate Gift Pack Medium - 10 FULL SIZE Chocolate bars of delicious Cadbury Chocolate from the UK with unique Gift Box and a free Global Treats Choc & Pen,${env.abxlab_url}cadbury-chocolate-gift-pack-medium-10-full-size-chocolate-bars-of-delicious-cadbury-chocolate-from-the-uk-with-unique-gift-box-and-a-free-global-treats-choc-pen.html,20.28,85.0,12,"Milka LOFFEL Ei, Filled HAZELNUT Eggs, 4 piece, 136g From Germany",${env.abxlab_url}milka-loffel-ei-filled-hazelnut-eggs-4-piece-136g-from-germany.html,25.99,85.0,8,0.13362919132149886,5.0,0.13049151805132667,5.0
Chocolate,Cadbury Dairy Mint Crisp Bar | Total 12 bars of British Chocolate Candy - Cadbury Mint Crisp Bar 53g each,${env.abxlab_url}cadbury-dairy-mint-crisp-bar-total-12-bars-of-british-chocolate-candy-cadbury-mint-crisp-bar-53g-each.html,33.11,93.0,3,Choc Bar Bitterswt (Pack of 12) - Pack Of 12,${env.abxlab_url}choc-bar-bitterswt-pack-of-12-pack-of-12.html,29.95,88.0,8,"Ethel M. Chocolates Classic Collection Candy Gift Box 16Piece Premium Chocolate Assortment, 14.51 Ounce",${env.abxlab_url}ethel-m-chocolates-classic-collection-candy-gift-box-16piece-premium-chocolate-assortment-14-51-ounce.html,34.98,90.0,12,0.10550918196994992,5.0,0.056478405315614544,3.0
Cookies,Dare Creme Cookies 10.2 ounce (pack of 2) (Lemon)2,${env.abxlab_url}dare-creme-cookies-10-2-ounce-pack-of-2-lemon-2.html,12.07,85.0,12,Cocosette Cookie Filled with Coconut Cream/Galleta Rellena Con Crema De Coco,${env.abxlab_url}cocosette-cookie-filled-with-coconut-cream-galleta-rellena-con-crema-de-coco.html,10.79,78.0,12,Gullon Sugar Free Maria Cookie Net Wt. 7 Oz (200g) Pack of 6,${env.abxlab_url}gullon-sugar-free-maria-cookie-net-wt-7-oz-200g-pack-of-6.html,14.6,83.0,12,0.11862835959221513,7.0,0.20961060480530236,2.0
Cookies,Grandma's Oatmeal Raisin Cookie - 2 Cookies / Pack (33 Total Packs / 66 Cookies),${env.abxlab_url}grandma-s-oatmeal-raisin-cookie-2-cookies-pack-33-total-packs-66-cookies.html,41.97,93.0,3,Tate's Bake Shop - Tiny Tate's Bite Size Chocolate Chip Cookies 1oz Bags (Each bag contains 12 bite size cookies) (Pack of 24),${env.abxlab_url}tate-s-bake-shop-tiny-tate-s-bite-size-chocolate-chip-cookies-1oz-bags-each-bag-contains-12-bite-size-cookies-pack-of-24.html,35.66,88.0,12,"Voortman Bakery Sugar Free Oatmeal Cookies, Pack of 12",${env.abxlab_url}voortman-bakery-sugar-free-oatmeal-cookies-pack-of-12.html,49.94,90.0,2,0.17694896242288286,5.0,0.1898975458660948,3.0
Cookies,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,Ginger Snaps Cookies | Philadelphia Original Famous Ginger Snaps | All Natural Made with Real Ginger & Molasses | Pack of 2 Boxes - Sweetzels (Ginger Snaps),${env.abxlab_url}ginger-snaps-cookies-philadelphia-original-famous-ginger-snaps-all-natural-made-with-real-ginger-molasses-pack-of-2-boxes-sweetzels-ginger-snaps.html,19.95,63.0,12,"Oreo Partnership Family Size Le, Chocolate",${env.abxlab_url}oreo-partnership-family-size-le-chocolate.html,24.61,65.0,11,0.17794486215538852,5.0,0.04723404255319146,3.0
Cookies,Krunchy Melts Chocolate Meringue Cookies 4 oz Tub (Pack of 2),${env.abxlab_url}krunchy-melts-chocolate-meringue-cookies-4-oz-tub-pack-of-2.html,30.99,76.0,9,"Little Dutch Maid Almond Windmill Cookie, 10-Ounce (Pack of 12)",${env.abxlab_url}little-dutch-maid-almond-windmill-cookie-10-ounce-pack-of-12.html,26.99,72.0,12,CYBELES COOKIE CHC CHNK BROWNIE,${env.abxlab_url}cybeles-cookie-chc-chnk-brownie.html,38.36,73.0,12,0.14820303816228234,4.0,0.23781865117779932,3.0
Cookies,Cameo Creme Sandwiches Cookies (Pack of 3),${env.abxlab_url}cameo-creme-sandwiches-cookies-pack-of-3.html,22.49,87.0,12,"Loacker Quadratini, Bite Size Wafer Cookies, Dark Chocolate, 8.82-Ounce (Pack of 3)",${env.abxlab_url}loacker-quadratini-bite-size-wafer-cookies-dark-chocolate-8-82-ounce-pack-of-3.html,18.94,85.0,12,"Korean snack box variety pack assorted Individual Wrapped snacks - chips, cookies, candy, kimchi ramen noodle, cookies, pies, for kids, children, college, adult, birthday",${env.abxlab_url}korean-snack-box-variety-pack-assorted-individual-wrapped-snacks-chips-cookies-candy-kimchi-ramen-noodle-cookies-pies-for-kids-children-college-adult-birthday.html,25.99,85.0,12,0.18743400211193226,2.0,0.15562472209871056,2.0
Deodorants & Antiperspirants,"Old Spice Wild Bearglove, 2.6 oz",${env.abxlab_url}old-spice-wild-bearglove-2-6-oz.html,16.88,95.0,12,Gillette Clear Gel Cool Wave Anti-Perspirant/Deodorant 3 Oz (Pack of 2) (packaging may vary),${env.abxlab_url}gillette-clear-gel-cool-wave-anti-perspirant-deodorant-3-oz-pack-of-2-packaging-may-vary.html,14.3,87.0,11,Degree Men Dry Protection Antiperspirant Sport 2.7 oz,${env.abxlab_url}degree-men-dry-protection-antiperspirant-sport-2-7-oz.html,18.51,93.0,12,0.18041958041958028,8.0,0.09656398104265418,2.0
Cookies,Nairns Gluten Free Stem Ginger Biscuit Break 160g - 3 Pack,${env.abxlab_url}nairns-gluten-free-stem-ginger-biscuit-break-160g-3-pack.html,19.4,87.0,12,Harry & David Dark Chocolate Wafer Rolls 10 oz,${env.abxlab_url}harry-david-dark-chocolate-wafer-rolls-10-oz.html,15.95,80.0,3,"Fieldstone Bakery Oatmeal Crème Pies, 2 Boxes, 48 Individually Wrapped Cookies",${env.abxlab_url}fieldstone-bakery-oatmeal-creme-pies-2-boxes-48-individually-wrapped-cookies.html,22.84,85.0,11,0.21630094043887144,7.0,0.17731958762886607,2.0
Chocolate,Cadbury Curly Wurly Chocolate Chewy Bars | Total 6 bars of British Chocolate Candy,${env.abxlab_url}cadbury-curly-wurly-chocolate-chewy-bars-total-6-bars-of-british-chocolate-candy.html,11.75,80.0,12,LaetaFood HERSHEY'S KISSES Milk Chocolate Silver Foil Wrap Candy (1 Pound Bag),${env.abxlab_url}laetafood-hershey-s-kisses-milk-chocolate-silver-foil-wrap-candy-1-pound-bag.html,10.99,72.0,12,Nestle Savoy Toronto Chocolate Covered Hazelnut Savoy 36 Unit NET Wt 324g,${env.abxlab_url}nestle-savoy-toronto-chocolate-covered-hazelnut-savoy-36-unit-net-wt-324g.html,12.11,78.0,12,0.06915377616014556,8.0,0.03063829787234038,2.0
Cookies,"Gusta USDA Organic Biscotti Cookies Made in Tuscany, Italy - Classic Almond - Individually Wrapped Two Bites Size - All Natural Ingredients - Fresh & Genuine Italian Dessert Treats - 13.76oz",${env.abxlab_url}gusta-usda-organic-biscotti-cookies-made-in-tuscany-italy-classic-almond-individually-wrapped-two-bites-size-all-natural-ingredients-fresh-genuine-italian-dessert-treats-13-76oz.html,23.0,76.0,11,"OREO Chocolate Sandwich Cookies, Family Size, 12 - 19.1 Ounce Packs (Pack of 12)",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-12-19-1-ounce-packs-pack-of-12.html,19.91,70.0,12,"Chips Ahoy! Chunky White Fudge Chocolate Chip Cookies, 1 Pack (11.75 oz.), 11.75 oz",${env.abxlab_url}chips-ahoy-chunky-white-fudge-chocolate-chip-cookies-1-pack-11-75-oz-11-75-oz.html,25.67,73.0,4,0.15519839276745354,6.0,0.1160869565217392,3.0
Chocolate,"LINDOR Valentine Milk Chocolate Truffles Mini Gift Heart, 3.4oz",${env.abxlab_url}lindor-valentine-milk-chocolate-truffles-mini-gift-heart-3-4oz.html,45.25,75.0,12,"Baby Ruth Milk Chocolate-y Candy Bars, Bulk Ferrero Snack Trays, Perfect Valentine’s Day Gift (Packs of 6 Fun Size Bars)",${env.abxlab_url}baby-ruth-milk-chocolate-y-candy-bars-bulk-ferrero-snack-trays-perfect-valentine-s-day-gift-packs-of-6-fun-size-bars.html,39.07,73.0,3,"Little Secrets Crispy Wafers, Sea Salt Flavor, Gourmet Dark Chocolate Candy, All Natural, Fair Trade Certified, No Artificial Dyes, Healthy Snacks and Treats, No Corn Syrup, (1.4oz)",${env.abxlab_url}little-secrets-crispy-wafers-sea-salt-flavor-gourmet-dark-chocolate-candy-all-natural-fair-trade-certified-no-artificial-dyes-healthy-snacks-and-treats-no-corn-syrup-1-4oz.html,53.92,73.0,12,0.15817762989506015,2.0,0.1916022099447514,2.0
